"row_ID","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","YEAR_earliest","YEAR_latest","Repeats","ValueType","Method","SurveyedArea","LAT","LONG","lat_grid","lon_grid","gridcell","Region","FRic","FEve","SR","FDis","qual.FRic","AlpArc","AZONE","ELEV","MOISTURE","TempSeas","TempMaxSum","TempMinWin","TempAvSum","TempAvWin","PrecipAnn","PrecipSeas","SnowAnn","permafrost","ShrubCover","GraminoidCover","ForbCover","PlotDominatingFG","Duration"
3669,"LOGH:LOGH4:LOGH4_T4:2011","LOGH:LOGH4:LOGH4_T4","LOGH:LOGH4","LOGH","LOGH4","LOGH4_T4",2011,1995,2011,3,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",15.2279405661197,0.215127126966175,10,1.9346426745926,0.868245742792496,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",44.5147679324894,54.8523206751055,0.632911392405063,"Graminoid-Dominated",16
3671,"LOGH:LOGH4:LOGH4_T6:1998","LOGH:LOGH4:LOGH4_T6","LOGH:LOGH4","LOGH","LOGH4","LOGH4_T6",1998,1998,2011,2,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",10.6573093112308,0.116681983453024,6,1.67770275658958,0.905008865066563,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",23.4741784037559,75.1173708920188,1.40845070422535,"Graminoid-Dominated",13
3672,"LOGH:LOGH4:LOGH4_T6:2011","LOGH:LOGH4:LOGH4_T6","LOGH:LOGH4","LOGH","LOGH4","LOGH4_T6",2011,1998,2011,2,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",18.7474007437148,0.718375660593737,9,2.21236906587401,0.86048445937453,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",30.1624129930395,67.2853828306264,2.55220417633411,"Graminoid-Dominated",13
3674,"LOGH:LOGH4:LOGH4_T8:1995","LOGH:LOGH4:LOGH4_T8","LOGH:LOGH4","LOGH","LOGH4","LOGH4_T8",1995,1995,2011,3,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",15.8572641484402,0.342367468410987,10,2.03813665641237,0.814232371799996,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",49.3975903614458,49.3975903614458,1.20481927710843,"None",16
3675,"LOGH:LOGH4:LOGH4_T8:1998","LOGH:LOGH4:LOGH4_T8","LOGH:LOGH4","LOGH","LOGH4","LOGH4_T8",1998,1995,2011,3,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",14.560526580814,0.143511081097792,8,1.97877321320183,0.82832110665599,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",36.3363363363363,54.0540540540541,9.60960960960961,"Graminoid-Dominated",16
3676,"LOGH:LOGH4:LOGH4_T8:2011","LOGH:LOGH4:LOGH4_T8","LOGH:LOGH4","LOGH","LOGH4","LOGH4_T8",2011,1995,2011,3,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",11.4784382323439,0.316905024084627,8,0.568585742340487,0.843968903356993,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",97.0284237726098,2.71317829457364,0.258397932816538,"Shrub-Dominated",16
3679,"LOGH:LOGH5:LOGH5_T10:1995","LOGH:LOGH5:LOGH5_T10","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T10",1995,1995,2011,2,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",16.3565742376037,0.695118828797525,7,2.53264576608418,0.881355046398985,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",84,16,0,"Shrub-Dominated",16
3680,"LOGH:LOGH5:LOGH5_T10:2011","LOGH:LOGH5:LOGH5_T10","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T10",2011,1995,2011,2,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",13.685799428864,0.336782739122349,6,1.75436827313016,0.891797502251004,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",99.1412958626073,0.858704137392662,0,"Shrub-Dominated",16
3681,"LOGH:LOGH5:LOGH5_T11:1995","LOGH:LOGH5:LOGH5_T11","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T11",1995,1995,2011,2,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",13.685799428864,0.705213645878913,6,1.65784185876185,0.891797502251004,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",84.8484848484849,15.1515151515152,0,"Shrub-Dominated",16
3682,"LOGH:LOGH5:LOGH5_T11:2011","LOGH:LOGH5:LOGH5_T11","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T11",2011,1995,2011,2,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",15.5317664585651,0.580136336106971,7,2.22585487648759,0.846066233473317,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",92.9947460595447,7.00525394045534,0,"Shrub-Dominated",16
3700,"LOGH:LOGH5:LOGH5_T3:1995","LOGH:LOGH5:LOGH5_T3","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T3",1995,1995,2011,3,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",17.4118665105889,0.677595085035757,7,2.57976211573875,0.857875475694533,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",85.239852398524,14.760147601476,0,"Shrub-Dominated",16
3701,"LOGH:LOGH5:LOGH5_T3:1998","LOGH:LOGH5:LOGH5_T3","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T3",1998,1995,2011,3,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",17.4118665105889,0.618087916800808,7,1.72942633008206,0.857875475694533,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",96.9529085872576,3.04709141274238,0,"Shrub-Dominated",16
3702,"LOGH:LOGH5:LOGH5_T3:2011","LOGH:LOGH5:LOGH5_T3","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T3",2011,1995,2011,3,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",13.685799428864,0.511862406062799,6,2.69606696959028,0.891797502251004,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",91.4529914529915,8.54700854700855,0,"Shrub-Dominated",16
3704,"LOGH:LOGH5:LOGH5_T5:1995","LOGH:LOGH5:LOGH5_T5","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T5",1995,1995,2011,3,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",13.685799428864,0.58913440042553,6,2.13885521754266,0.891797502251004,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",91.8918918918919,8.10810810810811,0,"Shrub-Dominated",16
3705,"LOGH:LOGH5:LOGH5_T5:1998","LOGH:LOGH5:LOGH5_T5","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T5",1998,1995,2011,3,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",13.685799428864,0.570735831905871,6,1.6625939777423,0.891797502251004,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",95.6349206349206,4.36507936507936,0,"Shrub-Dominated",16
3706,"LOGH:LOGH5:LOGH5_T5:2011","LOGH:LOGH5:LOGH5_T5","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T5",2011,1995,2011,3,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",13.685799428864,0.641273611214522,6,1.85727158827287,0.891797502251004,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",91.7808219178082,8.21917808219178,0,"Shrub-Dominated",16
3707,"LOGH:LOGH5:LOGH5_T6:1995","LOGH:LOGH5:LOGH5_T6","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T6",1995,1995,2011,2,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",13.685799428864,0.509795871736417,6,2.41180872370087,0.891797502251004,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",62.2641509433962,37.7358490566038,0,"Shrub-Dominated",16
3708,"LOGH:LOGH5:LOGH5_T6:2011","LOGH:LOGH5:LOGH5_T6","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T6",2011,1995,2011,2,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",13.685799428864,0.693372986939908,6,2.38997403646194,0.891797502251004,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",86.6666666666667,13.3333333333333,0,"Shrub-Dominated",16
3709,"LOGH:LOGH5:LOGH5_T7:1995","LOGH:LOGH5:LOGH5_T7","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T7",1995,1995,2011,3,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",7.40252673271796,0.0988755466677037,4,0.520956516250238,1,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",97.4424552429667,2.55754475703325,0,"Shrub-Dominated",16
3710,"LOGH:LOGH5:LOGH5_T7:1998","LOGH:LOGH5:LOGH5_T7","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T7",1998,1995,2011,3,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",13.8935416279039,0.529575339626447,6,1.9496321556688,0.920114734653924,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",90.3536977491961,9.64630225080386,0,"Shrub-Dominated",16
3711,"LOGH:LOGH5:LOGH5_T7:2011","LOGH:LOGH5:LOGH5_T7","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T7",2011,1995,2011,3,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",13.685799428864,0.635924965052327,6,2.41672845163544,0.891797502251004,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",90,10,0,"Shrub-Dominated",16
3713,"LOGH:LOGH5:LOGH5_T9:1998","LOGH:LOGH5:LOGH5_T9","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T9",1998,1998,2011,2,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",15.5317664585651,0.558339447450863,7,2.2495213373466,0.846066233473317,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",77.2435897435897,22.7564102564103,0,"Shrub-Dominated",13
3714,"LOGH:LOGH5:LOGH5_T9:2011","LOGH:LOGH5:LOGH5_T9","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T9",2011,1998,2011,2,"percent_cover","Cover",1,62.10253,12.34458,62,12,"62_12","Eurasia",13.685799428864,0.728504546458686,6,2.69269687655541,0.891797502251004,"Subarctic","LOW",994,"DRY",7333,15.2,-12.2,10.4,-9.3,786,32,502,"none",78.7878787878788,21.2121212121212,0,"Shrub-Dominated",13
3716,"LORI:LORI1:LORI1_T11:1998","LORI:LORI1:LORI1_T11","LORI:LORI1","LORI","LORI1","LORI1_T11",1998,1998,2011,2,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",14.4843213983814,0.435317703698038,6,1.51821856128362,0.869040969832009,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",98.5294117647059,1.47058823529412,0,"Shrub-Dominated",13
3717,"LORI:LORI1:LORI1_T11:2011","LORI:LORI1:LORI1_T11","LORI:LORI1","LORI","LORI1","LORI1_T11",2011,1998,2011,2,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",17.8508608461224,0.568474972423605,7,2.62964997828447,0.883452647948453,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",83.1309041835357,16.8690958164642,0,"Shrub-Dominated",13
3718,"LORI:LORI1:LORI1_T12:1995","LORI:LORI1:LORI1_T12","LORI:LORI1","LORI","LORI1","LORI1_T12",1995,1995,2011,2,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",12.3517998757837,0.296199096399592,6,2.39057344480849,0.8449725642285,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",99.8415213946118,0.158478605388273,0,"Shrub-Dominated",16
3719,"LORI:LORI1:LORI1_T12:2011","LORI:LORI1:LORI1_T12","LORI:LORI1","LORI","LORI1","LORI1_T12",2011,1995,2011,2,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",16.4161839405621,0.199503350108648,7,1.98877396634514,0.843529223275959,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",99.8961578400831,0.103842159916926,0,"Shrub-Dominated",16
3720,"LORI:LORI1:LORI1_T13:1995","LORI:LORI1:LORI1_T13","LORI:LORI1","LORI","LORI1","LORI1_T13",1995,1995,2011,3,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",16.4161839405621,0.167404850463184,7,1.82865942257152,0.843529223275959,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",99.8191681735986,0.180831826401447,0,"Shrub-Dominated",16
3721,"LORI:LORI1:LORI1_T13:1998","LORI:LORI1:LORI1_T13","LORI:LORI1","LORI","LORI1","LORI1_T13",1998,1995,2011,3,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",14.4843213983814,0.631354771847141,6,2.08687445016136,0.869040969832009,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",98.2142857142857,1.78571428571429,0,"Shrub-Dominated",16
3722,"LORI:LORI1:LORI1_T13:2011","LORI:LORI1:LORI1_T13","LORI:LORI1","LORI","LORI1","LORI1_T13",2011,1995,2011,3,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",17.5685982368865,0.553106262982693,7,2.18156746196835,0.87555928463635,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",92.6470588235294,4.41176470588235,2.94117647058824,"Shrub-Dominated",16
3723,"LORI:LORI1:LORI1_T14:1995","LORI:LORI1:LORI1_T14","LORI:LORI1","LORI","LORI1","LORI1_T14",1995,1995,2011,3,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",22.9187089677135,0.210464152105377,8,2.03740321267265,0.871949555968497,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",99.6683250414594,0.165837479270315,0.165837479270315,"Shrub-Dominated",16
3724,"LORI:LORI1:LORI1_T14:1998","LORI:LORI1:LORI1_T14","LORI:LORI1","LORI","LORI1","LORI1_T14",1998,1995,2011,3,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",16.4161839405621,0.405105272208185,7,1.40215917690729,0.843529223275959,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",99.8466257668712,0.153374233128834,0,"Shrub-Dominated",16
3725,"LORI:LORI1:LORI1_T14:2011","LORI:LORI1:LORI1_T14","LORI:LORI1","LORI","LORI1","LORI1_T14",2011,1995,2011,3,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",14.4843213983814,0.286880573704923,6,2.1431489645746,0.869040969832009,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",99.8938428874735,0.106157112526539,0,"Shrub-Dominated",16
3729,"LORI:LORI1:LORI1_T17:1995","LORI:LORI1:LORI1_T17","LORI:LORI1","LORI","LORI1","LORI1_T17",1995,1995,2011,3,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",19.3771463751607,0.269988790793008,7,2.26328770021202,0.856327180979455,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",99.6742671009772,0.325732899022801,0,"Shrub-Dominated",16
3730,"LORI:LORI1:LORI1_T17:1998","LORI:LORI1:LORI1_T17","LORI:LORI1","LORI","LORI1","LORI1_T17",1998,1995,2011,3,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",16.4161839405621,0.415095843351035,7,1.97539389423071,0.843529223275959,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",99.8442367601246,0.155763239875389,0,"Shrub-Dominated",16
3731,"LORI:LORI1:LORI1_T17:2011","LORI:LORI1:LORI1_T17","LORI:LORI1","LORI","LORI1","LORI1_T17",2011,1995,2011,3,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",14.4843213983814,0.514912909089974,6,2.17426095097183,0.869040969832009,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",97.7272727272727,2.27272727272727,0,"Shrub-Dominated",16
3733,"LORI:LORI1:LORI1_T19:1995","LORI:LORI1:LORI1_T19","LORI:LORI1","LORI","LORI1","LORI1_T19",1995,1995,2011,2,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",16.4161839405621,0.438439800045117,7,2.4547010935529,0.843529223275959,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",99.8489425981873,0.151057401812689,0,"Shrub-Dominated",16
3734,"LORI:LORI1:LORI1_T19:2011","LORI:LORI1:LORI1_T19","LORI:LORI1","LORI","LORI1","LORI1_T19",2011,1995,2011,2,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",16.4161839405621,0.402864679432708,7,2.14068019204052,0.843529223275959,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",96.6887417218543,3.3112582781457,0,"Shrub-Dominated",16
3735,"LORI:LORI1:LORI1_T1:1998","LORI:LORI1:LORI1_T1","LORI:LORI1","LORI","LORI1","LORI1_T1",1998,1998,2011,2,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",16.4161839405621,0.206325832637683,7,1.8530561813609,0.843529223275959,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",99.8310810810811,0.168918918918919,0,"Shrub-Dominated",13
3736,"LORI:LORI1:LORI1_T1:2011","LORI:LORI1:LORI1_T1","LORI:LORI1","LORI","LORI1","LORI1_T1",2011,1998,2011,2,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",10.1790340801667,0.0229784708892118,5,2.07576178962983,0.962953604957143,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",100,0,0,"Shrub-Dominated",13
3737,"LORI:LORI1:LORI1_T20:1995","LORI:LORI1:LORI1_T20","LORI:LORI1","LORI","LORI1","LORI1_T20",1995,1995,2011,3,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",18.6183227357837,0.231403082261472,8,1.7248031022726,0.853532545300648,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",99.6987951807229,0.301204819277108,0,"Shrub-Dominated",16
3738,"LORI:LORI1:LORI1_T20:1998","LORI:LORI1:LORI1_T20","LORI:LORI1","LORI","LORI1","LORI1_T20",1998,1995,2011,3,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",16.4161839405621,0.313506146042489,7,2.13857282954273,0.843529223275959,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",99.8798076923077,0.120192307692308,0,"Shrub-Dominated",16
3739,"LORI:LORI1:LORI1_T20:2011","LORI:LORI1:LORI1_T20","LORI:LORI1","LORI","LORI1","LORI1_T20",2011,1995,2011,3,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",14.4843213983814,0.375214769663487,6,1.72101941066093,0.869040969832009,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",98.8901220865704,1.10987791342952,0,"Shrub-Dominated",16
3741,"LORI:LORI1:LORI1_T3:1998","LORI:LORI1:LORI1_T3","LORI:LORI1","LORI","LORI1","LORI1_T3",1998,1998,2011,2,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",7.07553204739798,0.74580141981437,4,1.86364196447605,1,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",100,0,0,"Shrub-Dominated",13
3742,"LORI:LORI1:LORI1_T3:2011","LORI:LORI1:LORI1_T3","LORI:LORI1","LORI","LORI1","LORI1_T3",2011,1998,2011,2,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",18.6083172354841,0.525798922564985,8,1.77353388867372,0.859245973089832,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",99.9057492931197,0.0942507068803016,0,"Shrub-Dominated",13
3744,"LORI:LORI1:LORI1_T5:1995","LORI:LORI1:LORI1_T5","LORI:LORI1","LORI","LORI1","LORI1_T5",1995,1995,2011,3,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",16.0390847740161,0.316719598605684,7,2.13122603969797,0.827779590900103,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",99.6789727126806,0.321027287319422,0,"Shrub-Dominated",16
3745,"LORI:LORI1:LORI1_T5:1998","LORI:LORI1:LORI1_T5","LORI:LORI1","LORI","LORI1","LORI1_T5",1998,1995,2011,3,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",19.4526389309843,0.153230464476969,8,1.77087907678473,0.83204400274283,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",99.7682502896871,0.231749710312862,0,"Shrub-Dominated",16
3746,"LORI:LORI1:LORI1_T5:2011","LORI:LORI1:LORI1_T5","LORI:LORI1","LORI","LORI1","LORI1_T5",2011,1995,2011,3,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",19.3771463751607,0.406695648038135,7,2.1199976504093,0.856327180979455,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",99.7515527950311,0.248447204968944,0,"Shrub-Dominated",16
3747,"LORI:LORI1:LORI1_T6:1995","LORI:LORI1:LORI1_T6","LORI:LORI1","LORI","LORI1","LORI1_T6",1995,1995,2011,3,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",9.04338389352963,0.0261719386889161,5,1.24968230301871,0.881356206878104,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",99.8633879781421,0.136612021857924,0,"Shrub-Dominated",16
3748,"LORI:LORI1:LORI1_T6:1998","LORI:LORI1:LORI1_T6","LORI:LORI1","LORI","LORI1","LORI1_T6",1998,1995,2011,3,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",14.4843213983814,0.341434246518628,6,1.99636700547851,0.869040969832009,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",98.914223669924,1.085776330076,0,"Shrub-Dominated",16
3749,"LORI:LORI1:LORI1_T6:2011","LORI:LORI1:LORI1_T6","LORI:LORI1","LORI","LORI1","LORI1_T6",2011,1995,2011,3,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",14.4843213983814,0.398779448394684,6,2.28799660057927,0.869040969832009,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",99.9401555954518,0.0598444045481748,0,"Shrub-Dominated",16
3750,"LORI:LORI1:LORI1_T7:1995","LORI:LORI1:LORI1_T7","LORI:LORI1","LORI","LORI1","LORI1_T7",1995,1995,2011,2,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",16.0390847740161,0.205879669122443,7,2.56511925832515,0.827779590900103,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",99.6884735202492,0.311526479750779,0,"Shrub-Dominated",16
3751,"LORI:LORI1:LORI1_T7:2011","LORI:LORI1:LORI1_T7","LORI:LORI1","LORI","LORI1","LORI1_T7",2011,1995,2011,2,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",14.4843213983814,0.478666716987657,6,2.33390089675829,0.869040969832009,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",98.5915492957747,1.40845070422535,0,"Shrub-Dominated",16
3754,"LORI:LORI1:LORI1_T9:1995","LORI:LORI1:LORI1_T9","LORI:LORI1","LORI","LORI1","LORI1_T9",1995,1995,2011,3,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",16.0390847740161,0.0827659014477794,7,2.25869783892113,0.827779590900103,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",99.609375,0.390625,0,"Shrub-Dominated",16
3755,"LORI:LORI1:LORI1_T9:1998","LORI:LORI1:LORI1_T9","LORI:LORI1","LORI","LORI1","LORI1_T9",1998,1995,2011,3,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",14.2063400619269,0.692862700037571,6,1.81755341997723,0.867063402802804,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",99.8880179171333,0.111982082866741,0,"Shrub-Dominated",16
3756,"LORI:LORI1:LORI1_T9:2011","LORI:LORI1:LORI1_T9","LORI:LORI1","LORI","LORI1","LORI1_T9",2011,1995,2011,3,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",16.4161839405621,0.089081837780867,7,1.94611443913943,0.843529223275959,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",99.9116607773852,0.088339222614841,0,"Shrub-Dominated",16
3757,"LORI:LORI3:LORI3_T10:1998","LORI:LORI3:LORI3_T10","LORI:LORI3","LORI","LORI3","LORI3_T10",1998,1998,2011,2,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",13.0042874410002,0.406964034137649,6,2.35704623964513,0.884531740153025,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",96.1182994454713,3.88170055452865,0,"Shrub-Dominated",13
3758,"LORI:LORI3:LORI3_T10:2011","LORI:LORI3:LORI3_T10","LORI:LORI3","LORI","LORI3","LORI3_T10",2011,1998,2011,2,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",NA,0.447167526028081,3,1.68706927836111,NA,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",100,0,0,"Shrub-Dominated",13
3759,"LORI:LORI3:LORI3_T11:1995","LORI:LORI3:LORI3_T11","LORI:LORI3","LORI","LORI3","LORI3_T11",1995,1995,2011,2,"percent_cover","Cover",1,62.11508,12.27236,62,12,"62_12","Eurasia",11.9194961429459,0.320134530534426,6,0.847166244624277,0.845557410220389,"Subarctic","LOW",856,"DRY",7354,16,-11.4,11.2,-8.5,607,36,376,"none",96.3696369636963,3.63036303630363,0,"Shrub-Dominated",16
