"row_ID","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","YEAR_earliest","YEAR_latest","Repeats","ValueType","Method","SurveyedArea","LAT","LONG","lat_grid","lon_grid","gridcell","Region","FRic","FEve","FDis","SR","qual.FRic","AlpArc","AZONE","ELEV","MOISTURE","TempSeas","TempMaxSum","TempMinWin","TempAvSum","TempAvWin","PrecipAnn","PrecipSeas","SnowAnn","permafrost","EShrubCover","DShrubCover","GraminoidCover","ForbCover","PlotDominatingFG"
2563,"BILLEFJORDEN:AWS:83:2014","BILLEFJORDEN:AWS:83","BILLEFJORDEN:AWS","BILLEFJORDEN","AWS","83",2014,2014,2014,1,"percent_cover","Cover",0.1,78.71061,16.45535,78.5,16,"78.5_16","Eurasia",11.3076194022585,0.591241839959264,2.38081172647214,5,0.913602888052334,"Arctic","HIGH",NA,NA,7577,5.3,-18.3,3.9,-15.7,243,32,193,"continuous",0,0,0,100,"Forb-Dominated"
2564,"BILLEFJORDEN:AWS:84:2014","BILLEFJORDEN:AWS:84","BILLEFJORDEN:AWS","BILLEFJORDEN","AWS","84",2014,2014,2014,1,"percent_cover","Cover",0.1,78.71061,16.45535,78.5,16,"78.5_16","Eurasia",13.885948777052,0.798716591484315,1.8368493137335,6,0.868481248163321,"Arctic","HIGH",NA,NA,7577,5.3,-18.3,3.9,-15.7,243,32,193,"continuous",0,13.953488372093,2.32558139534884,83.7209302325581,"Forb-Dominated"
2565,"BILLEFJORDEN:AWS:87:2014","BILLEFJORDEN:AWS:87","BILLEFJORDEN:AWS","BILLEFJORDEN","AWS","87",2014,2014,2014,1,"percent_cover","Cover",0.1,78.71061,16.45535,78.5,16,"78.5_16","Eurasia",7.57971008812764,0.880406369283197,1.86221658142902,4,1,"Arctic","HIGH",NA,NA,7577,5.3,-18.3,3.9,-15.7,243,32,193,"continuous",0,1.78571428571429,0,98.2142857142857,"Forb-Dominated"
2566,"BILLEFJORDEN:AWS:88:2014","BILLEFJORDEN:AWS:88","BILLEFJORDEN:AWS","BILLEFJORDEN","AWS","88",2014,2014,2014,1,"percent_cover","Cover",0.1,78.71061,16.45535,78.5,16,"78.5_16","Eurasia",16.772396083525,0.750662522628226,2.37857337150813,6,0.914768373734161,"Arctic","HIGH",NA,NA,7577,5.3,-18.3,3.9,-15.7,243,32,193,"continuous",0,10,12,78,"Forb-Dominated"
2567,"BILLEFJORDEN:AWS:89:2014","BILLEFJORDEN:AWS:89","BILLEFJORDEN:AWS","BILLEFJORDEN","AWS","89",2014,2014,2014,1,"percent_cover","Cover",0.1,78.71061,16.45535,78.5,16,"78.5_16","Eurasia",17.8994586384522,0.466243588098839,2.43431456764555,7,0.854808678746693,"Arctic","HIGH",NA,NA,7577,5.3,-18.3,3.9,-15.7,243,32,193,"continuous",0,15.2380952380952,9.52380952380952,75.2380952380952,"Forb-Dominated"
2568,"BILLEFJORDEN:AWS:90:2014","BILLEFJORDEN:AWS:90","BILLEFJORDEN:AWS","BILLEFJORDEN","AWS","90",2014,2014,2014,1,"percent_cover","Cover",0.1,78.71061,16.45535,78.5,16,"78.5_16","Eurasia",16.7418688644486,0.807341773205187,2.78697485220767,6,0.920816495828025,"Arctic","HIGH",NA,NA,7577,5.3,-18.3,3.9,-15.7,243,32,193,"continuous",0,29.7619047619048,16.6666666666667,53.5714285714286,"Forb-Dominated"
2569,"BILLEFJORDEN:AWS:91:2014","BILLEFJORDEN:AWS:91","BILLEFJORDEN:AWS","BILLEFJORDEN","AWS","91",2014,2014,2014,1,"percent_cover","Cover",0.1,78.71061,16.45535,78.5,16,"78.5_16","Eurasia",11.7896154202556,0.705917671569817,2.53921208240488,6,0.879838488998827,"Arctic","HIGH",NA,NA,7577,5.3,-18.3,3.9,-15.7,243,32,193,"continuous",0,32.4675324675325,5.19480519480519,62.3376623376623,"Forb-Dominated"
2570,"BILLEFJORDEN:AWS:94:2014","BILLEFJORDEN:AWS:94","BILLEFJORDEN:AWS","BILLEFJORDEN","AWS","94",2014,2014,2014,1,"percent_cover","Cover",0.1,78.71061,16.45535,78.5,16,"78.5_16","Eurasia",9.66084977023956,0.812455291585287,1.56960028509914,5,0.954818598456989,"Arctic","HIGH",NA,NA,7577,5.3,-18.3,3.9,-15.7,243,32,193,"continuous",0,0,0,100,"Forb-Dominated"
2571,"BILLEFJORDEN:AWS:96:2014","BILLEFJORDEN:AWS:96","BILLEFJORDEN:AWS","BILLEFJORDEN","AWS","96",2014,2014,2014,1,"percent_cover","Cover",0.1,78.71061,16.45535,78.5,16,"78.5_16","Eurasia",9.91874040734941,0.507380425099984,1.92392283660146,5,0.880421781804173,"Arctic","HIGH",NA,NA,7577,5.3,-18.3,3.9,-15.7,243,32,193,"continuous",0,3.125,0,96.875,"Forb-Dominated"
2572,"BILLEFJORDEN:AWS:98:2014","BILLEFJORDEN:AWS:98","BILLEFJORDEN:AWS","BILLEFJORDEN","AWS","98",2014,2014,2014,1,"percent_cover","Cover",0.1,78.71061,16.45535,78.5,16,"78.5_16","Eurasia",10.7263517917867,0.646834856670737,1.77350641032749,5,0.975026613028615,"Arctic","HIGH",NA,NA,7577,5.3,-18.3,3.9,-15.7,243,32,193,"continuous",0,4.04040404040404,0,95.959595959596,"Forb-Dominated"
2573,"BILLEFJORDEN:AWS:99:2014","BILLEFJORDEN:AWS:99","BILLEFJORDEN:AWS","BILLEFJORDEN","AWS","99",2014,2014,2014,1,"percent_cover","Cover",0.1,78.71061,16.45535,78.5,16,"78.5_16","Eurasia",16.7418688644486,0.691946964371691,2.61086479695485,6,0.920816495828025,"Arctic","HIGH",NA,NA,7577,5.3,-18.3,3.9,-15.7,243,32,193,"continuous",0,6.95652173913043,18.2608695652174,74.7826086956522,"Forb-Dominated"
2575,"BLONDUOS:SD33:321:2005","BLONDUOS:SD33:321","BLONDUOS:SD33","BLONDUOS","SD33","321",2005,2005,2005,1,"BraunBlanquet",NA,0.25,65.50305,-20.22768,65.5,-20,"65.5_-20","GreenIceland",34.4249910952397,0.515653495295783,1.38917149316513,12,0.819571490404802,"Subarctic","LOW",350,"MOIST",5201,12.4,-7.3,9.4,-4.2,388,20,276,"none",0,0,92.9824561403509,7.01754385964912,"Graminoid-Dominated"
2577,"BLONDUOS:SD33:322:2015","BLONDUOS:SD33:322","BLONDUOS:SD33","BLONDUOS","SD33","322",2015,2015,2015,1,"BraunBlanquet",NA,0.25,65.50305,-20.22768,65.5,-20,"65.5_-20","GreenIceland",29.8196560247918,0.503735158099902,2.4821816423511,11,0.802069087845382,"Subarctic","LOW",350,"MOIST",5201,12.4,-7.3,9.4,-4.2,388,20,276,"none",0,0,98.4615384615385,1.53846153846154,"Graminoid-Dominated"
2580,"BLONDUOS:SD33:323:2015","BLONDUOS:SD33:323","BLONDUOS:SD33","BLONDUOS","SD33","323",2015,2015,2015,1,"BraunBlanquet",NA,0.25,65.50305,-20.22768,65.5,-20,"65.5_-20","GreenIceland",32.2381389753601,0.763922873331613,1.15728057895513,11,0.818594805487287,"Subarctic","LOW",350,"MOIST",5201,12.4,-7.3,9.4,-4.2,388,20,276,"none",0,0,93.4065934065934,6.59340659340659,"Graminoid-Dominated"
2582,"BLONDUOS:SD33:324:2015","BLONDUOS:SD33:324","BLONDUOS:SD33","BLONDUOS","SD33","324",2015,2015,2015,1,"BraunBlanquet",NA,0.25,65.50305,-20.22768,65.5,-20,"65.5_-20","GreenIceland",38.4952807744816,0.434733780922592,1.51745430826261,12,0.823280690372252,"Subarctic","LOW",350,"MOIST",5201,12.4,-7.3,9.4,-4.2,388,20,276,"none",0,0,83.9285714285714,16.0714285714286,"Graminoid-Dominated"
2585,"BLONDUOS:SD33:325:2015","BLONDUOS:SD33:325","BLONDUOS:SD33","BLONDUOS","SD33","325",2015,2015,2015,1,"BraunBlanquet",NA,0.25,65.50305,-20.22768,65.5,-20,"65.5_-20","GreenIceland",40.2564841583572,0.462946141877409,1.64791024995407,13,0.791416100550953,"Subarctic","LOW",350,"MOIST",5201,12.4,-7.3,9.4,-4.2,388,20,276,"none",0,0,96.0629921259843,3.93700787401575,"Graminoid-Dominated"
2588,"BLONDUOS:SD33:326:2015","BLONDUOS:SD33:326","BLONDUOS:SD33","BLONDUOS","SD33","326",2015,2015,2015,1,"BraunBlanquet",NA,0.25,65.50305,-20.22768,65.5,-20,"65.5_-20","GreenIceland",19.8221126007819,0.358602859710657,0.403564982158487,8,0.87617700406886,"Subarctic","LOW",350,"MOIST",5201,12.4,-7.3,9.4,-4.2,388,20,276,"none",0,0,97.1014492753623,2.89855072463768,"Graminoid-Dominated"
2591,"BLONDUOS:SD33:327:2015","BLONDUOS:SD33:327","BLONDUOS:SD33","BLONDUOS","SD33","327",2015,2015,2015,1,"BraunBlanquet",NA,0.25,65.50305,-20.22768,65.5,-20,"65.5_-20","GreenIceland",32.5578413097362,0.442275389486869,0.361151160659954,11,0.78915074320331,"Subarctic","LOW",350,"MOIST",5201,12.4,-7.3,9.4,-4.2,388,20,276,"none",0,0,92.1985815602837,7.80141843971631,"Graminoid-Dominated"
2593,"BLONDUOS:SD33:328:2005","BLONDUOS:SD33:328","BLONDUOS:SD33","BLONDUOS","SD33","328",2005,2005,2005,1,"BraunBlanquet",NA,0.25,65.50305,-20.22768,65.5,-20,"65.5_-20","GreenIceland",26.7880344743636,0.612113728358176,1.42354883383314,10,0.830624195229285,"Subarctic","LOW",350,"MOIST",5201,12.4,-7.3,9.4,-4.2,388,20,276,"none",0,0,92,8,"Graminoid-Dominated"
2596,"BLONDUOS:SD33:329:2015","BLONDUOS:SD33:329","BLONDUOS:SD33","BLONDUOS","SD33","329",2015,2015,2015,1,"BraunBlanquet",NA,0.25,65.50305,-20.22768,65.5,-20,"65.5_-20","GreenIceland",31.6609611146523,0.503539337928028,0.990510428090484,10,0.809974831706321,"Subarctic","LOW",350,"MOIST",5201,12.4,-7.3,9.4,-4.2,388,20,276,"none",0,0,92,8,"Graminoid-Dominated"
2599,"BLONDUOS:SD33:330:2015","BLONDUOS:SD33:330","BLONDUOS:SD33","BLONDUOS","SD33","330",2015,2015,2015,1,"BraunBlanquet",NA,0.25,65.50305,-20.22768,65.5,-20,"65.5_-20","GreenIceland",21.9295477983419,0.379688986017688,0.657172770724823,8,0.869025963943958,"Subarctic","LOW",350,"MOIST",5201,12.4,-7.3,9.4,-4.2,388,20,276,"none",0,0,93.9189189189189,6.08108108108108,"Graminoid-Dominated"
2602,"BLONDUOS:SD34:331:2015","BLONDUOS:SD34:331","BLONDUOS:SD34","BLONDUOS","SD34","331",2015,2015,2015,1,"BraunBlanquet",NA,0.25,65.50146,-20.22503,65.5,-20,"65.5_-20","GreenIceland",29.0770260002937,0.549582367627247,2.5006096400115,13,0.871480597796369,"Subarctic","LOW",350,"MOIST",5204,12.1,-7.6,9.1,-4.5,404,20,286,"none",41.8604651162791,36.046511627907,12.7906976744186,9.30232558139535,"None"
2605,"BLONDUOS:SD34:332:2015","BLONDUOS:SD34:332","BLONDUOS:SD34","BLONDUOS","SD34","332",2015,2015,2015,1,"BraunBlanquet",NA,0.25,65.50146,-20.22503,65.5,-20,"65.5_-20","GreenIceland",24.2572551335627,0.610250834114467,1.8608720463731,9,0.851213232687574,"Subarctic","LOW",350,"MOIST",5204,12.1,-7.6,9.1,-4.5,404,20,286,"none",12.5,12.5,70.8333333333333,4.16666666666667,"Graminoid-Dominated"
2608,"BLONDUOS:SD34:333:2015","BLONDUOS:SD34:333","BLONDUOS:SD34","BLONDUOS","SD34","333",2015,2015,2015,1,"BraunBlanquet",NA,0.25,65.50146,-20.22503,65.5,-20,"65.5_-20","GreenIceland",30.7185262086194,0.627636813051354,1.9850446811366,13,0.841492745643581,"Subarctic","LOW",350,"MOIST",5204,12.1,-7.6,9.1,-4.5,404,20,286,"none",74.0740740740741,8.64197530864197,12.3456790123457,4.93827160493827,"Evergreen_Shrub-Dominated"
2611,"BLONDUOS:SD34:334:2015","BLONDUOS:SD34:334","BLONDUOS:SD34","BLONDUOS","SD34","334",2015,2015,2015,1,"BraunBlanquet",NA,0.25,65.50146,-20.22503,65.5,-20,"65.5_-20","GreenIceland",33.9527203664609,0.637552797284407,2.67568798561317,15,0.76476733678752,"Subarctic","LOW",350,"MOIST",5204,12.1,-7.6,9.1,-4.5,404,20,286,"none",33.3333333333333,6.45161290322581,47.3118279569892,12.9032258064516,"None"
2614,"BLONDUOS:SD34:335:2015","BLONDUOS:SD34:335","BLONDUOS:SD34","BLONDUOS","SD34","335",2015,2015,2015,1,"BraunBlanquet",NA,0.25,65.50146,-20.22503,65.5,-20,"65.5_-20","GreenIceland",22.9867603189006,0.694615000042891,2.58709866765246,11,0.852594817351577,"Subarctic","LOW",350,"MOIST",5204,12.1,-7.6,9.1,-4.5,404,20,286,"none",55.5555555555556,0,36.1111111111111,8.33333333333333,"Evergreen_Shrub-Dominated"
2617,"BLONDUOS:SD34:336:2015","BLONDUOS:SD34:336","BLONDUOS:SD34","BLONDUOS","SD34","336",2015,2015,2015,1,"BraunBlanquet",NA,0.25,65.50146,-20.22503,65.5,-20,"65.5_-20","GreenIceland",22.6941430985118,0.652844789796454,2.94818751355382,13,0.781130908831234,"Subarctic","LOW",350,"MOIST",5204,12.1,-7.6,9.1,-4.5,404,20,286,"none",57.1428571428571,0,10.4761904761905,32.3809523809524,"Evergreen_Shrub-Dominated"
2620,"BLONDUOS:SD34:337:2015","BLONDUOS:SD34:337","BLONDUOS:SD34","BLONDUOS","SD34","337",2015,2015,2015,1,"BraunBlanquet",NA,0.25,65.50146,-20.22503,65.5,-20,"65.5_-20","GreenIceland",28.5905096772678,0.878031033454629,3.31530798231488,10,0.870332989945024,"Subarctic","LOW",350,"MOIST",5204,12.1,-7.6,9.1,-4.5,404,20,286,"none",40,0,40,20,"None"
2622,"BLONDUOS:SD34:338:2015","BLONDUOS:SD34:338","BLONDUOS:SD34","BLONDUOS","SD34","338",2015,2015,2015,1,"BraunBlanquet",NA,0.25,65.50146,-20.22503,65.5,-20,"65.5_-20","GreenIceland",33.7731707475726,0.675003601806059,2.68194771981419,13,0.84820530456748,"Subarctic","LOW",350,"MOIST",5204,12.1,-7.6,9.1,-4.5,404,20,286,"none",31.5789473684211,15.7894736842105,28.9473684210526,23.6842105263158,"None"
2625,"BLONDUOS:SD34:339:2015","BLONDUOS:SD34:339","BLONDUOS:SD34","BLONDUOS","SD34","339",2015,2015,2015,1,"BraunBlanquet",NA,0.25,65.50146,-20.22503,65.5,-20,"65.5_-20","GreenIceland",27.3048831828409,0.894911520287802,2.74079006464106,10,0.822302370131739,"Subarctic","LOW",350,"MOIST",5204,12.1,-7.6,9.1,-4.5,404,20,286,"none",0,0,50,50,"None"
2628,"BLONDUOS:SD34:340:2015","BLONDUOS:SD34:340","BLONDUOS:SD34","BLONDUOS","SD34","340",2015,2015,2015,1,"BraunBlanquet",NA,0.25,65.50146,-20.22503,65.5,-20,"65.5_-20","GreenIceland",18.6550907683138,0.616801484717833,1.79452403311561,11,0.819811255840963,"Subarctic","LOW",350,"MOIST",5204,12.1,-7.6,9.1,-4.5,404,20,286,"none",81.5384615384615,0,12.3076923076923,6.15384615384615,"Evergreen_Shrub-Dominated"
2629,"BROOKS:SHEEN-B:10:1998","BROOKS:SHEEN-B:10","BROOKS:SHEEN-B","BROOKS","SHEEN-B","10",1998,1998,2008,3,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",31.1794627828129,0.736370272502868,2.85740194936575,13,0.736852383480619,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",45.0549450549451,30.7692307692308,7.69230769230769,16.4835164835165,"None"
2630,"BROOKS:SHEEN-B:10:2003","BROOKS:SHEEN-B:10","BROOKS:SHEEN-B","BROOKS","SHEEN-B","10",2003,1998,2008,3,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",30.7424787516401,0.567236685214201,3.04265292463735,15,0.721878026276334,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",36.5384615384615,32.6923076923077,9.61538461538461,21.1538461538462,"None"
2631,"BROOKS:SHEEN-B:10:2008","BROOKS:SHEEN-B:10","BROOKS:SHEEN-B","BROOKS","SHEEN-B","10",2008,1998,2008,3,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",29.9099279121924,0.622028590056432,3.16132064104207,14,0.761594736127276,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",30,31.25,10,28.75,"None"
2632,"BROOKS:SHEEN-B:1:1998","BROOKS:SHEEN-B:1","BROOKS:SHEEN-B","BROOKS","SHEEN-B","1",1998,1998,2008,3,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",18.9205633060684,0.65552870287592,2.47065041875453,11,0.802862194225864,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",40,14.5454545454545,29.0909090909091,16.3636363636364,"None"
2633,"BROOKS:SHEEN-B:1:2003","BROOKS:SHEEN-B:1","BROOKS:SHEEN-B","BROOKS","SHEEN-B","1",2003,1998,2008,3,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",10.1137815247581,0.760156367556265,2.30708407276271,6,0.907656093685423,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",17.7777777777778,15.5555555555556,37.7777777777778,28.8888888888889,"None"
2634,"BROOKS:SHEEN-B:1:2008","BROOKS:SHEEN-B:1","BROOKS:SHEEN-B","BROOKS","SHEEN-B","1",2008,1998,2008,3,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",19.2880118519221,0.625605102149488,2.82983947442863,8,0.872021501175887,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",27.906976744186,10.4651162790698,36.046511627907,25.5813953488372,"None"
2635,"BROOKS:SHEEN-B:2:1998","BROOKS:SHEEN-B:2","BROOKS:SHEEN-B","BROOKS","SHEEN-B","2",1998,1998,2008,3,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",18.0778627601616,0.593779915277381,1.80222595919831,9,0.896682806940535,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",81.1320754716981,1.88679245283019,3.77358490566038,13.2075471698113,"Evergreen_Shrub-Dominated"
2636,"BROOKS:SHEEN-B:2:2003","BROOKS:SHEEN-B:2","BROOKS:SHEEN-B","BROOKS","SHEEN-B","2",2003,1998,2008,3,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",15.7392863940846,0.669892669714062,2.17680892136062,7,0.919897994706494,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",73.469387755102,2.04081632653061,12.2448979591837,12.2448979591837,"Evergreen_Shrub-Dominated"
2637,"BROOKS:SHEEN-B:2:2008","BROOKS:SHEEN-B:2","BROOKS:SHEEN-B","BROOKS","SHEEN-B","2",2008,1998,2008,3,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",18.2897491949254,0.575246829385259,2.12908043440908,8,0.82967868350235,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",69.6969696969697,4.54545454545455,19.6969696969697,6.06060606060606,"Evergreen_Shrub-Dominated"
2638,"BROOKS:SHEEN-B:3:1998","BROOKS:SHEEN-B:3","BROOKS:SHEEN-B","BROOKS","SHEEN-B","3",1998,1998,2008,3,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",13.1395029265754,0.488431209981479,1.37631086184736,7,0.876336303968088,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",77.027027027027,2.7027027027027,14.8648648648649,5.40540540540541,"Evergreen_Shrub-Dominated"
2639,"BROOKS:SHEEN-B:3:2003","BROOKS:SHEEN-B:3","BROOKS:SHEEN-B","BROOKS","SHEEN-B","3",2003,1998,2008,3,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",25.7347897919769,0.707020378025762,2.08660821205187,11,0.792567912605398,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",70,2.85714285714286,12.8571428571429,14.2857142857143,"Evergreen_Shrub-Dominated"
2640,"BROOKS:SHEEN-B:3:2008","BROOKS:SHEEN-B:3","BROOKS:SHEEN-B","BROOKS","SHEEN-B","3",2008,1998,2008,3,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",19.1946158201873,0.732930352059561,2.39796929310823,9,0.833929385510207,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",58.6206896551724,6.89655172413793,18.3908045977012,16.0919540229885,"Evergreen_Shrub-Dominated"
2641,"BROOKS:SHEEN-B:4:2003","BROOKS:SHEEN-B:4","BROOKS:SHEEN-B","BROOKS","SHEEN-B","4",2003,2003,2008,2,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",23.1324386923998,0.546025025024116,2.35304783330234,9,0.84492392538706,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",50.6172839506173,33.3333333333333,2.46913580246914,13.5802469135802,"Evergreen_Shrub-Dominated"
2642,"BROOKS:SHEEN-B:4:2008","BROOKS:SHEEN-B:4","BROOKS:SHEEN-B","BROOKS","SHEEN-B","4",2008,2003,2008,2,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",19.0396295740771,0.584936358900185,2.12409414932523,10,0.824115377856788,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",63.9175257731959,23.7113402061856,5.15463917525773,7.21649484536082,"Evergreen_Shrub-Dominated"
2643,"BROOKS:SHEEN-B:5:1998","BROOKS:SHEEN-B:5","BROOKS:SHEEN-B","BROOKS","SHEEN-B","5",1998,1998,2008,3,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",17.0300111874702,0.326344454330538,1.92357840254878,9,0.832213581373413,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",45.6521739130435,48.9130434782609,2.17391304347826,3.26086956521739,"None"
2644,"BROOKS:SHEEN-B:5:2003","BROOKS:SHEEN-B:5","BROOKS:SHEEN-B","BROOKS","SHEEN-B","5",2003,1998,2008,3,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",17.927301670926,0.655545801674803,2.09515747157185,9,0.85389369351245,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",50.5494505494506,46.1538461538462,2.1978021978022,1.0989010989011,"Evergreen_Shrub-Dominated"
2645,"BROOKS:SHEEN-B:5:2008","BROOKS:SHEEN-B:5","BROOKS:SHEEN-B","BROOKS","SHEEN-B","5",2008,1998,2008,3,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",16.4208903804345,0.3175999641735,1.95925073978099,8,0.860470634234528,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",49.0909090909091,46.3636363636364,0.909090909090909,3.63636363636364,"None"
2646,"BROOKS:SHEEN-B:6:1998","BROOKS:SHEEN-B:6","BROOKS:SHEEN-B","BROOKS","SHEEN-B","6",1998,1998,2008,3,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",28.6793264847337,0.511320448943376,1.97405585199918,12,0.815408157864464,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",48.5714285714286,34.2857142857143,6.66666666666667,10.4761904761905,"None"
2647,"BROOKS:SHEEN-B:6:2003","BROOKS:SHEEN-B:6","BROOKS:SHEEN-B","BROOKS","SHEEN-B","6",2003,1998,2008,3,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",29.7028382172825,0.482083288114204,2.02752627827814,13,0.757767557061795,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",56.701030927835,28.8659793814433,4.12371134020619,10.3092783505155,"Evergreen_Shrub-Dominated"
2648,"BROOKS:SHEEN-B:6:2008","BROOKS:SHEEN-B:6","BROOKS:SHEEN-B","BROOKS","SHEEN-B","6",2008,1998,2008,3,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",23.4231800306488,0.561454022493069,2.27424644073412,11,0.798992906852744,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",60,13.0769230769231,8.46153846153846,18.4615384615385,"Evergreen_Shrub-Dominated"
2649,"BROOKS:SHEEN-B:7:1998","BROOKS:SHEEN-B:7","BROOKS:SHEEN-B","BROOKS","SHEEN-B","7",1998,1998,2008,3,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",27.6796628662288,0.647787288940052,2.50621519967583,14,0.709517377592861,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",37.7358490566038,38.6792452830189,15.0943396226415,8.49056603773585,"None"
2650,"BROOKS:SHEEN-B:7:2003","BROOKS:SHEEN-B:7","BROOKS:SHEEN-B","BROOKS","SHEEN-B","7",2003,1998,2008,3,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",35.2650884192154,0.512912431769106,2.29197667716887,15,0.712214165092996,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",40,42.6086956521739,10.4347826086957,6.95652173913043,"None"
2651,"BROOKS:SHEEN-B:7:2008","BROOKS:SHEEN-B:7","BROOKS:SHEEN-B","BROOKS","SHEEN-B","7",2008,1998,2008,3,"pf_all_XY","Point-framing (XY)",1,68.5734993,-143.7246513,68.5,-143.5,"68.5_-143.5","North America-West",28.2716569330468,0.580463293621375,2.51564339048816,14,0.726631150425203,"Arctic-Alpine",NA,1002,"MOIST",14543,15.2,-30.8,10.6,-27.7,218,78,97,"continuous",36.6071428571429,33.9285714285714,16.9642857142857,12.5,"None"
